province,date,working_age_population,labour_force,employed,unemployed,outside_labour_force,participation_rate,absorption_rate,inactivity_rate,unemployment_rate,year,quarter,quarter_label,unemployment_rate_qoq,unemployment_rate_yoy
North West,2023-04-01,2761.033551739446,1393.679275129652,880.9178169459791,512.7614581836748,1367.3542766097853,50.5,31.9,49.52327637413104,36.8,2023,2,Q2 2023,-1.2000000000000028,4.599999999999994
North West,2023-07-01,2770.6353099806456,1533.3614736627726,941.9795786628126,591.3818949999609,1237.273836317872,55.3,34.0,44.656683319545806,38.6,2023,3,Q3 2023,1.8000000000000043,-0.3999999999999986
North West,2023-10-01,2779.9094884328456,1493.2315213938814,911.6060226391413,581.6254987547399,1286.6779670389597,53.7,32.8,46.28488705816864,39.0,2023,4,Q4 2023,0.3999999999999986,2.0
North West,2024-01-01,2789.2397857720084,1510.5119430348655,898.8535152897493,611.6584277451163,1278.7278427371216,54.2,32.2,45.845030938544326,40.5,2024,1,Q1 2024,1.5,2.5
North West,2024-04-01,2798.5751387350156,1510.9236046767603,887.0560426696946,623.8675620070687,1287.651534058253,54.0,31.7,46.01096880466049,41.3,2024,2,Q2 2024,0.7999999999999972,4.5
North West,2024-07-01,2807.7647247966006,1511.0136571676971,955.6096128563719,555.4040443113254,1296.7510676289046,53.8,34.0,46.2,36.8,2024,3,Q3 2024,-4.5,-1.8000000000000043
North West,2024-10-01,2816.658348618494,1592.8534043709592,935.3024091897369,657.5509951812227,1223.804944247541,56.6,33.2,43.4,41.3,2024,4,Q4 2024,4.5,2.299999999999997
North West,2025-01-01,2825.5524674783637,1474.8415067497735,878.7699199682223,596.0715867815535,1350.7109607285859,52.2,31.1,47.8,40.4,2025,1,Q1 2025,-0.8999999999999986,-0.10000000000000142
North West,2025-04-01,2834.446554134124,1493.344501869339,894.6494820456221,598.6950198237167,1341.1020522647805,52.7,31.6,47.3,40.1,2025,2,Q2 2025,-0.29999999999999716,-1.1999999999999957
North West,2025-07-01,2843.1222234729166,1512.9454206053183,936.9543092844917,575.9911113208283,1330.1768028675908,53.2,33.0,46.8,38.1,2025,3,Q3 2025,-2.0,1.3000000000000043
North West,2025-10-01,2851.3965972081633,1499.8607473452123,973.3313576825562,526.5293896626594,1351.5358498629637,52.6,34.1,47.4,35.1,2025,4,Q4 2025,-3.0,-6.199999999999996
North West,2026-01-01,2859.676367626465,1382.2146844159265,893.6244803601387,488.59020405578445,1477.46168321054,48.3,31.2,51.7,35.3,2026,1,Q1 2026,0.19999999999999574,-5.100000000000001
Northern Cape,2008-01-01,697.4491214819099,411.7779579338026,311.40118631560773,100.37677161819468,285.67116354810923,59.0,44.6,40.95942696726411,24.4,2008,1,Q1 2008,,
Northern Cape,2008-04-01,699.6470716882616,401.4802991481611,305.97536828062755,95.50493086753508,298.16677254009704,57.4,43.7,42.616739868592965,23.8,2008,2,Q2 2008,-0.5999999999999979,
Northern Cape,2008-07-01,701.8583497178921,405.7835070364423,316.5297313092644,89.25377572717734,296.0748426814492,57.8,45.1,42.184415530638574,22.0,2008,3,Q3 2008,-1.8000000000000007,
Northern Cape,2008-10-01,704.036655479476,409.6276119145467,322.87871054655415,86.74890136799274,294.4090435649289,58.2,45.9,41.81728909610782,21.2,2008,4,Q4 2008,-0.8000000000000007,
Northern Cape,2009-01-01,706.2115141448193,391.162238932628,285.98739692942104,105.17484200320689,315.0492752121953,55.4,40.5,44.61117794055552,26.9,2009,1,Q1 2009,5.699999999999999,2.5
Northern Cape,2009-04-01,708.3918796442697,395.29602979793947,293.6426473258968,101.65338247204217,313.095849846331,55.8,41.5,44.19811390312655,25.7,2009,2,Q2 2009,-1.1999999999999993,1.8999999999999986
Northern Cape,2009-07-01,710.5961600852823,371.2792428130478,262.3244020516466,108.95484076140163,339.31691727223557,52.2,36.9,47.751020387173355,29.3,2009,3,Q3 2009,3.6000000000000014,7.300000000000001
Northern Cape,2009-10-01,712.7792735522039,397.0817795025568,299.97869957194337,97.10307993061318,315.6974940496498,55.7,42.1,44.29105976591708,24.5,2009,4,Q4 2009,-4.800000000000001,3.3000000000000007
Northern Cape,2010-01-01,714.9580996957166,382.2217540857934,278.3947935883494,103.82696049744344,332.7363456099234,53.5,38.9,46.53927912021318,27.2,2010,1,Q1 2010,2.6999999999999993,0.3000000000000007
Northern Cape,2010-04-01,717.1416366998787,381.92746070789127,271.1185644683104,110.80889623958096,335.2141759919877,53.3,37.8,46.74309213646042,29.0,2010,2,Q2 2010,1.8000000000000007,3.3000000000000007
Northern Cape,2010-07-01,719.4185813749741,382.75154027559205,286.0376680112726,96.71387226431943,336.6670410993834,53.2,39.8,46.79710113348908,25.3,2010,3,Q3 2010,-3.6999999999999993,-4.0
Northern Cape,2010-10-01,721.7447830605413,378.4707017556745,286.60333269119,91.8673690644839,343.2740813048674,52.4,39.7,47.56169900531187,24.3,2010,4,Q4 2010,-1.0,-0.1999999999999993
Northern Cape,2011-01-01,724.0692563738123,389.50356387566495,268.28974628311204,121.21381759255327,334.5656924981467,53.8,37.1,46.20631100593358,31.1,2011,1,Q1 2011,6.800000000000001,3.900000000000002
Northern Cape,2011-04-01,726.4016094206833,378.382332824895,270.86182181482957,107.52051101006431,348.0192765957899,52.1,37.3,47.910036553332944,28.4,2011,2,Q2 2011,-2.700000000000003,-0.6000000000000014
Northern Cape,2011-07-01,728.8446680427655,395.8776064391215,285.14109293096953,110.73651350815132,332.96706160364397,54.3,39.1,45.68422823177672,28.0,2011,3,Q3 2011,-0.3999999999999986,2.6999999999999993
Northern Cape,2011-10-01,731.3481054889452,407.1383554655376,299.7660690821124,107.37228638342518,324.20975002340634,55.7,41.0,44.33042864133942,26.4,2011,4,Q4 2011,-1.6000000000000014,2.099999999999998
Northern Cape,2012-01-01,733.8486643128924,393.735610924236,294.2334295829422,99.50218134129356,340.113053388651,53.7,40.1,46.34648394529265,25.3,2012,1,Q1 2012,-1.0999999999999979,-5.800000000000001
Northern Cape,2012-04-01,736.356680535766,414.31038069724923,290.60419775237654,123.7061829448722,322.0462998385184,56.3,39.5,43.7350958241211,29.9,2012,2,Q2 2012,4.599999999999998,1.5
Northern Cape,2012-07-01,738.8962446089787,424.5171468675888,298.9964798793542,125.52066698823417,314.37909774139223,57.5,40.5,42.547123501339605,29.6,2012,3,Q3 2012,-0.29999999999999716,1.6000000000000014
Northern Cape,2012-10-01,741.415036363342,419.9826702629084,301.1002171715519,118.88245309135715,321.43236610043544,56.6,40.6,43.353904403830484,28.3,2012,4,Q4 2012,-1.3000000000000007,1.9000000000000021
Northern Cape,2013-01-01,743.9295450343993,416.9738932354145,294.95135593611354,122.02253729930048,326.9556517989852,56.1,39.6,43.94981406265384,29.3,2013,1,Q1 2013,1.0,4.0
Northern Cape,2013-04-01,746.4501497034666,426.9624702255163,301.072301744978,125.89016848053811,319.48767947794465,57.2,40.3,42.80093983573437,29.5,2013,2,Q2 2013,0.1999999999999993,-0.3999999999999986
Northern Cape,2013-07-01,748.9816957153927,439.04987651267754,316.4488816536607,122.60099485901834,309.9318192027134,58.6,42.3,41.38042638098994,27.9,2013,3,Q3 2013,-1.6000000000000014,-1.7000000000000028
Northern Cape,2013-10-01,751.4719697131746,438.79182227383376,329.3430290535707,109.44879322026293,312.6801474393418,58.4,43.8,41.6090233623586,24.9,2013,4,Q4 2013,-3.0,-3.400000000000002
Northern Cape,2014-01-01,753.9564305387155,434.4707329070818,308.35975080425374,126.11098210282856,319.4856976316282,57.6,40.9,42.37455702892676,29.0,2014,1,Q1 2014,4.100000000000001,-0.3000000000000007
Northern Cape,2014-04-01,756.4453414789924,438.5819004440464,296.9179689214107,141.6639315226351,317.863441034947,58.0,39.3,42.020675335845276,32.3,2014,2,Q2 2014,3.299999999999997,2.799999999999997
Northern Cape,2014-07-01,758.8973630874787,430.2408256557657,302.41806888383155,127.82275677193446,328.6565374317129,56.7,39.8,43.30711284775844,29.7,2014,3,Q3 2014,-2.599999999999998,1.8000000000000007
Northern Cape,2014-10-01,761.2640431032397,449.5362230281555,320.3349149413767,129.20130808677942,311.72782007508295,59.1,42.1,40.94871193514017,28.7,2014,4,Q4 2014,-1.0,3.8000000000000007
Northern Cape,2015-01-01,763.6261595188241,466.47009563463513,307.455223351705,159.0148722829295,297.15606388418666,61.1,40.3,38.913814067249255,34.1,2015,1,Q1 2015,5.400000000000002,5.100000000000001
Northern Cape,2015-04-01,765.9934828137441,440.6754877593874,296.7108407909659,143.9646469684221,325.31799505435816,57.5,38.7,42.47007348669063,32.7,2015,2,Q2 2015,-1.3999999999999986,0.4000000000000057
Northern Cape,2015-07-01,768.3496311089054,463.54596774173456,302.41826350910463,161.12770423262904,304.803663367172,60.3,39.4,39.66991731695801,34.8,2015,3,Q3 2015,2.0999999999999943,5.099999999999998
Northern Cape,2015-10-01,770.6500760115352,419.98441466589134,311.65649309914807,108.32792156674344,350.6656613456445,54.5,40.4,45.50257921988255,25.8,2015,4,Q4 2015,-8.999999999999996,-2.8999999999999986
Northern Cape,2016-01-01,772.9499004554455,433.36109569100273,312.79130845790587,120.56978723309741,339.5888047644414,56.1,40.5,43.93412879225373,27.8,2016,1,Q1 2016,2.0,-6.300000000000001
Northern Cape,2016-04-01,775.2617834920777,416.6518598218749,302.6536218135165,113.99823800835827,358.6099236702047,53.7,39.0,46.256623415099206,27.4,2016,2,Q2 2016,-0.40000000000000213,-5.300000000000004
Northern Cape,2016-07-01,777.6556562140161,437.1412447308523,307.9545220080044,129.1867227228482,340.5144114831623,56.2,39.6,43.78729952791923,29.6,2016,3,Q3 2016,2.200000000000003,-5.199999999999996
Northern Cape,2016-10-01,780.0943256796376,438.3747963513824,297.8828392873894,140.49195706399345,341.71952932825343,56.2,38.2,43.804898725550196,32.0,2016,4,Q4 2016,2.3999999999999986,6.199999999999999
Northern Cape,2017-01-01,782.5381098031332,430.95783563964915,298.7345107014849,132.2233249381643,351.5802741634841,55.1,38.2,44.92819835336848,30.7,2017,1,Q1 2017,-1.3000000000000007,2.8999999999999986
Northern Cape,2017-04-01,784.9868211123647,419.4923507028103,291.6252867748575,127.8670639279533,365.49447040955556,53.4,37.2,46.560586825060014,30.5,2017,2,Q2 2017,-0.1999999999999993,3.1000000000000014
Northern Cape,2017-07-01,787.3514247131134,437.60616126223044,306.8460890510285,130.76007221120193,349.7452634508842,55.6,39.0,44.420477625657576,29.9,2017,3,Q3 2017,-0.6000000000000014,0.29999999999999716
Northern Cape,2017-10-01,789.5812880114287,441.07831869958505,321.4304364102282,119.64788228935717,348.50296931184295,55.9,40.7,44.137693560383845,27.1,2017,4,Q4 2017,-2.799999999999997,-4.899999999999999
Northern Cape,2018-01-01,791.8163079422666,455.3079724896744,321.0123002286099,134.295672261065,336.508335452591,57.5,40.5,42.49828300796972,29.5,2018,1,Q1 2018,2.3999999999999986,-1.1999999999999993
Northern Cape,2018-04-01,794.0562730981403,446.2266879228874,317.47656783197573,128.75012009091233,347.82958517524946,56.2,40.0,43.80414801322533,28.9,2018,2,Q2 2018,-0.6000000000000014,-1.6000000000000014
Northern Cape,2018-07-01,796.2162259097777,442.36691384481963,322.856777950526,119.5101358942934,353.84931206495753,55.6,40.5,44.44135908699165,27.0,2018,3,Q3 2018,-1.8999999999999986,-2.8999999999999986
Northern Cape,2018-10-01,798.2484203338624,429.1408560239804,321.8057108206023,107.33514520337852,369.1075643098827,53.8,40.3,46.23968615641002,25.0,2018,4,Q4 2018,-2.0,-2.1000000000000014
Northern Cape,2019-01-01,800.2837262197963,433.8269686349536,321.16545621948006,112.66151241547344,366.4567575848415,54.2,40.1,45.790854615528936,26.0,2019,1,Q1 2019,1.0,-3.5
Northern Cape,2019-04-01,802.3219358844896,426.6833051125506,301.36987860207785,125.31342651047339,375.6386307719378,53.2,37.6,46.81894062362984,29.4,2019,2,Q2 2019,3.3999999999999986,0.5
Northern Cape,2019-07-01,804.3028643685285,458.33282995198124,321.5681742329012,136.764655719079,345.9700344165492,57.0,40.0,43.014895227069175,29.8,2019,3,Q3 2019,0.40000000000000213,2.8000000000000007
Northern Cape,2019-10-01,806.183262460096,458.22409404776363,335.00393933590834,123.22015471185486,347.95916841233304,56.8,41.6,43.1612990018397,26.9,2019,4,Q4 2019,-2.900000000000002,1.8999999999999986
Northern Cape,2020-01-01,808.0760441685792,459.7495130660254,335.75841094109734,123.99110212492813,348.3265311025529,56.9,41.6,43.105662346548904,27.0,2020,1,Q1 2020,0.10000000000000142,1.0
Northern Cape,2020-04-01,809.9710000000003,340.85850642462594,255.3283292384487,85.53017718617737,469.11249357537463,42.1,31.5,57.917196242289236,25.1,2020,2,Q2 2020,-1.8999999999999986,-4.299999999999997
Northern Cape,2020-07-01,811.8390312635574,372.85129507865526,286.7185348130391,86.13276026561627,438.9877361849033,45.9,35.3,54.07324842479614,23.1,2020,3,Q3 2020,-2.0,-6.699999999999999
Northern Cape,2020-10-01,815.9222976054841,431.42277835884244,307.67789992434246,123.74487843450017,384.499519246641,52.9,37.7,47.12452648680874,28.7,2020,4,Q4 2020,5.599999999999998,1.8000000000000007
Northern Cape,2021-01-01,815.4711723406406,409.06873023632807,313.2996015708498,95.7691286654787,406.4024421043133,50.2,38.4,49.83651855377421,23.4,2021,1,Q1 2021,-5.300000000000001,-3.6000000000000014
Northern Cape,2021-04-01,817.293836380339,356.7271782829467,256.43986688729643,100.28731139565026,460.5666580973932,43.6,31.4,56.35264057983286,28.1,2021,2,Q2 2021,4.700000000000003,3.0
Northern Cape,2021-07-01,819.2108438235912,366.3682961219822,275.27586651544976,91.09242960653249,452.8425477016095,44.7,33.6,55.27789959267279,24.9,2021,3,Q3 2021,-3.200000000000003,1.7999999999999972
Northern Cape,2021-10-01,821.1823238318417,352.0968451522108,264.233804602407,87.86304054980388,469.0854786796297,42.9,32.2,57.12318264356898,25.0,2021,4,Q4 2021,0.10000000000000142,-3.6999999999999993
Northern Cape,2022-01-01,823.1604061625999,428.27584248599203,321.43025856505193,106.84558392093949,394.8845636766109,52.0,39.0,47.97176354929273,24.9,2022,1,Q1 2022,-0.10000000000000142,1.5
Northern Cape,2022-04-01,825.1449000894796,417.0677149403535,318.22129238243963,98.84642255791441,408.07718514912676,50.5,38.6,49.45521509062614,23.7,2022,2,Q2 2022,-1.1999999999999993,-4.400000000000002
Northern Cape,2022-07-01,827.0853662226873,440.2108743332775,323.8162523741094,116.3946219591683,386.8744918894101,53.2,39.2,46.77564223576077,26.4,2022,3,Q3 2022,2.6999999999999993,1.5
Northern Cape,2022-10-01,828.939477882951,430.59395667530987,335.5316347478742,95.06232192743624,398.34552120764204,51.9,40.5,48.054837757779836,22.1,2022,4,Q4 2022,-4.299999999999997,-2.8999999999999986
Northern Cape,2023-01-01,830.7991796909117,462.354345597491,339.1963198087205,123.15802578877035,368.4448340934221,55.7,40.8,44.34824240321894,26.6,2023,1,Q1 2023,4.5,1.7000000000000028
Northern Cape,2023-04-01,832.6642708748074,440.802586906177,322.3414514738953,118.46113543228253,391.8616839686274,52.9,38.7,47.06118632392926,26.9,2023,2,Q2 2023,0.29999999999999716,3.1999999999999993
Northern Cape,2023-07-01,834.468301125334,445.5770959504889,328.4864685554993,117.09062739498965,388.8912051748451,53.4,39.4,46.60347249277252,26.3,2023,3,Q3 2023,-0.5999999999999979,-0.09999999999999787
Northern Cape,2023-10-01,836.1705432224387,447.1029174139891,326.76039462032486,120.34252279366395,389.06762580844827,53.5,39.1,46.529697674893896,26.9,2023,4,Q4 2023,0.5999999999999979,4.799999999999997
Northern Cape,2024-01-01,837.8849057634936,461.8893326454324,331.00831379331123,130.88101885212092,375.9955731180596,55.1,39.5,44.87437003951403,28.3,2024,1,Q1 2024,1.4000000000000021,1.6999999999999993
Northern Cape,2024-04-01,839.6019386373837,461.2507046667867,313.8372626286261,147.41344203816038,378.35123397059454,54.9,37.4,45.06316821807107,32.0,2024,2,Q2 2024,3.6999999999999993,5.100000000000001
Northern Cape,2024-07-01,841.2608403006348,484.2021962785517,337.07718136620593,147.1250149123457,357.05864402208204,57.6,40.1,42.4,30.4,2024,3,Q3 2024,-1.6000000000000014,4.099999999999998
Northern Cape,2024-10-01,842.8346224143763,488.369487816595,354.68590746509255,133.68358035150254,354.46513459778396,57.9,42.1,42.1,27.4,2024,4,Q4 2024,-3.0,0.5
Northern Cape,2025-01-01,844.4099518517601,485.84214474666913,342.5955699140641,143.2465748326043,358.56780710509287,57.5,40.6,42.5,29.5,2025,1,Q1 2025,2.1000000000000014,1.1999999999999993
Northern Cape,2025-04-01,845.9866851889522,466.43363645318897,314.137964794036,152.29567165915364,379.5530487357614,55.1,37.1,44.9,32.7,2025,2,Q2 2025,3.200000000000003,0.7000000000000028
Northern Cape,2025-07-01,847.4957534693896,464.1967653581841,319.42275579692,144.77400956126473,383.298988111206,54.8,37.7,45.2,31.2,2025,3,Q3 2025,-1.5000000000000036,0.8000000000000007
Northern Cape,2025-10-01,848.906574105848,461.95406238191725,336.89606415361015,125.05799822830761,386.9525117239305,54.4,39.7,45.6,27.1,2025,4,Q4 2025,-4.099999999999998,-0.29999999999999716
Northern Cape,2026-01-01,850.3211837105824,442.41217462074536,308.1226856581118,134.28948896263375,407.9090090898349,52.0,36.2,48.0,30.4,2026,1,Q1 2026,3.299999999999997,0.8999999999999986
Western Cape,2008-01-01,3641.4849744099474,2462.6652410842557,2026.8541606291758,435.81108045507295,1178.8197333256928,67.6,55.7,32.37195104775418,17.7,2008,1,Q1 2008,,
Western Cape,2008-04-01,3660.8613331333145,2484.723485208653,2027.697836260748,457.0256489479006,1176.1378479246641,67.9,55.4,32.1273531253815,18.4,2008,2,Q2 2008,0.6999999999999993,
Western Cape,2008-07-01,3680.7187894899293,2470.292141514458,2002.3598877301624,467.93225378428895,1210.4266479754833,67.1,54.4,32.885605154931305,18.9,2008,3,Q3 2008,0.5,
Western Cape,2008-10-01,3700.644941780401,2479.219213199449,2071.6357707136854,407.5834424857623,1221.4257285809474,67.0,56.0,33.005752991584366,16.4,2008,4,Q4 2008,-2.5,
Western Cape,2009-01-01,3720.603671796959,2577.7740073158734,2112.3653069527795,465.40870036308803,1142.829664481073,69.3,56.8,30.71624298882083,18.1,2009,1,Q1 2009,1.7000000000000028,0.40000000000000213
Western Cape,2009-04-01,3740.677649333553,2558.3294906733186,2042.849934404903,515.4795562684124,1182.348158660242,68.4,54.6,31.607860112493086,20.1,2009,2,Q2 2009,2.0,1.7000000000000028
Western Cape,2009-07-01,3761.1268070689293,2584.201748283078,2012.3694114297414,571.8323368533389,1176.9250587858542,68.7,53.5,31.29182075368767,22.1,2009,3,Q3 2009,2.0,3.200000000000003
Western Cape,2009-10-01,3781.531649264075,2589.150377198616,2043.8458149057312,545.3045622928868,1192.3812720654557,68.5,54.0,31.53170150771037,21.1,2009,4,Q4 2009,-1.0,4.700000000000003
Western Cape,2010-01-01,3801.960459079953,2587.249518510488,2069.494074843338,517.7554436671546,1214.7109405694546,68.1,54.4,31.949594259164975,20.0,2010,1,Q1 2010,-1.1000000000000014,1.8999999999999986
Western Cape,2010-04-01,3822.4979303429004,2588.456026199207,2035.4549637010848,553.0010624981137,1234.0419041436887,67.7,53.2,32.28365133560503,21.4,2010,2,Q2 2010,1.3999999999999986,1.2999999999999972
Western Cape,2010-07-01,3843.560951617316,2567.7642857687133,1990.22875412472,577.5355316439937,1275.7966658485948,66.8,51.8,33.19309051963203,22.5,2010,3,Q3 2010,1.1000000000000014,0.3999999999999986
Western Cape,2010-10-01,3864.7336049076916,2556.5854976403316,2003.7035335758162,552.8819640645206,1308.148107267363,66.2,51.8,33.848338359086426,21.6,2010,4,Q4 2010,-0.8999999999999986,0.5
Western Cape,2011-01-01,3885.94340620119,2590.043197091955,2029.1891358534972,560.8540612384506,1295.900209109216,66.7,52.2,33.348406645336915,21.7,2011,1,Q1 2011,0.09999999999999787,1.6999999999999993
Western Cape,2011-04-01,3907.2784129902866,2621.7748307752368,2062.744319501977,559.0305112732748,1285.50358221505,67.1,52.8,32.90022993857961,21.3,2011,2,Q2 2011,-0.3999999999999986,-0.09999999999999787
Western Cape,2011-07-01,3929.0969239610226,2670.984940220181,2056.106891168249,614.8780490519275,1258.111983740835,68.0,52.3,32.02038555144247,23.0,2011,3,Q3 2011,1.6999999999999993,0.5
Western Cape,2011-10-01,3950.9582304361866,2660.684896991979,2095.94208772867,564.7428092633078,1290.2733334441884,67.3,53.0,32.65722536636307,21.2,2011,4,Q4 2011,-1.8000000000000007,-0.40000000000000213
Western Cape,2012-01-01,3972.8572302504695,2719.2021144554783,2106.8176526369966,612.3844618184888,1253.6551157949834,68.4,53.0,31.555503838600586,22.5,2012,1,Q1 2012,1.3000000000000007,0.8000000000000007
Western Cape,2012-04-01,3994.8848320496727,2692.2355048415757,2076.424467719508,615.8110371220642,1302.6493272080745,67.4,52.0,32.60793194230283,22.9,2012,2,Q2 2012,0.3999999999999986,1.5999999999999979
Western Cape,2012-07-01,4017.3211754812414,2762.8255277389217,2076.7631407727367,686.0623869661882,1254.495647742322,68.8,51.7,31.227168377700288,24.8,2012,3,Q3 2012,1.9000000000000021,1.8000000000000007
Western Cape,2012-10-01,4039.7085831470554,2743.8856961389815,2102.5712318897627,641.3144642492202,1295.8228870080598,67.9,52.0,32.077137752306264,23.4,2012,4,Q4 2012,-1.4000000000000021,2.1999999999999993
Western Cape,2013-01-01,4062.128000566117,2717.568920925064,2090.602666615862,626.9662543092118,1344.559079641044,66.9,51.5,33.09986980846715,23.1,2013,1,Q1 2013,-0.29999999999999716,0.6000000000000014
Western Cape,2013-04-01,4084.67239110323,2747.5739933457508,2099.153735763123,648.4202575826275,1337.098397757473,67.3,51.4,32.7345321664359,23.6,2013,2,Q2 2013,0.5,0.7000000000000028
Western Cape,2013-07-01,4107.615056147827,2778.246570345168,2137.5053235317278,640.7412468134269,1329.3684858026527,67.6,52.0,32.363511858637196,23.1,2013,3,Q3 2013,-0.5,-1.6999999999999993
Western Cape,2013-10-01,4130.481862849576,2828.635858950632,2235.338044260361,593.297814690269,1301.8460038989472,68.5,54.1,31.51801768238834,21.0,2013,4,Q4 2013,-2.1000000000000014,-2.3999999999999986
Western Cape,2014-01-01,4153.366569135971,2829.047219584216,2236.514698486091,592.5325210981252,1324.3193495517621,68.1,53.8,31.885443471210888,20.9,2014,1,Q1 2014,-0.10000000000000142,-2.200000000000003
Western Cape,2014-04-01,4176.364023988748,2867.351547588926,2192.333686126532,675.0178614623848,1309.0124763997962,68.7,52.5,31.343351989472367,23.5,2014,2,Q2 2014,2.6000000000000014,-0.10000000000000142
Western Cape,2014-07-01,4199.69644632086,2856.869096261031,2181.6837083397304,675.1853879212966,1342.8273500598398,68.0,51.9,31.97439070236925,23.6,2014,3,Q3 2014,0.10000000000000142,0.5
Western Cape,2014-10-01,4222.8920437971165,2813.0872180195747,2170.128497780663,642.9587202389282,1409.8048257775317,66.6,51.4,33.38481806197939,22.9,2014,4,Q4 2014,-0.7000000000000028,1.8999999999999986
Western Cape,2015-01-01,4246.10489515744,2861.156975473254,2260.7809571207804,600.3760183524713,1384.9479196841937,67.4,53.2,32.616903111897514,21.0,2015,1,Q1 2015,-1.8999999999999986,0.10000000000000142
Western Cape,2015-04-01,4269.431276190492,2884.4308586019492,2257.4441883873506,626.9866702146006,1385.0004175885583,67.6,52.9,32.43992766231349,21.7,2015,2,Q2 2015,0.6999999999999993,-1.8000000000000007
Western Cape,2015-07-01,4293.232972802738,2920.313609015225,2317.2969714257824,603.01663758944,1372.9193637875203,68.0,54.0,31.978683022464487,20.6,2015,3,Q3 2015,-1.0999999999999979,-3.0
Western Cape,2015-10-01,4317.042024422586,2950.815361136352,2379.637692009054,571.1776691272999,1366.2266632862522,68.4,55.1,31.64728662720224,19.4,2015,4,Q4 2015,-1.2000000000000028,-3.5
Western Cape,2016-01-01,4340.885812314181,2977.5910347016593,2355.578472034491,622.0125626671665,1363.294777612534,68.6,54.3,31.405911985633345,20.9,2016,1,Q1 2016,1.5,-0.10000000000000142
Western Cape,2016-04-01,4364.896363154049,2912.14500342292,2266.0515365270853,646.0934668958309,1452.7513597311295,66.7,51.9,33.282608311002434,22.2,2016,2,Q2 2016,1.3000000000000007,0.5
Western Cape,2016-07-01,4388.843926362569,2958.050364475018,2315.2305391248988,642.8198253501342,1430.7935618875454,67.4,52.8,32.60069361984886,21.7,2016,3,Q3 2016,-0.5,1.0999999999999979
Western Cape,2016-10-01,4412.350453868542,2999.1869223233048,2385.641110071748,613.5458122515645,1413.1635315452438,68.0,54.1,32.02745444451038,20.5,2016,4,Q4 2016,-1.1999999999999993,1.1000000000000014
Western Cape,2017-01-01,4435.933967615598,3066.274819038869,2406.245800617211,660.029018421662,1369.6591485767196,69.1,54.2,30.876454847497854,21.5,2017,1,Q1 2017,1.0,0.6000000000000014
Western Cape,2017-04-01,4459.593245973428,3031.185280539762,2402.728877514532,628.4564030252392,1428.407965433662,68.0,53.9,32.03000557780747,20.7,2017,2,Q2 2017,-0.8000000000000007,-1.5
Western Cape,2017-07-01,4483.0100319187195,3070.9519998970504,2399.4207592158573,671.5312406812119,1412.0580320216595,68.5,53.5,31.497989564325568,21.9,2017,3,Q3 2017,1.1999999999999993,0.1999999999999993
Western Cape,2017-10-01,4505.670865410306,3094.0204881352565,2491.5182761364817,602.5022119987805,1411.6503772750493,68.7,55.3,31.33052589595835,19.5,2017,4,Q4 2017,-2.3999999999999986,-1.0
Western Cape,2018-01-01,4528.396767792829,3149.9907420194977,2529.6308341103127,620.3599079091842,1378.4060257733267,69.6,55.9,30.439161947507387,19.7,2018,1,Q1 2018,0.1999999999999993,-1.8000000000000007
Western Cape,2018-04-01,4551.186412224276,3127.4572557982074,2479.8824283890112,647.5748274091989,1423.7291564260956,68.7,54.5,31.28259375627234,20.7,2018,2,Q2 2018,1.0,0.0
Western Cape,2018-07-01,4574.080114957297,3132.541270922671,2494.081886494177,638.4593844285048,1441.5388440346171,68.5,54.5,31.51538249890347,20.4,2018,3,Q3 2018,-0.3000000000000007,-1.5
Western Cape,2018-10-01,4596.568919186506,3121.4462630353473,2520.4109514917272,601.0353115436136,1475.122656151149,67.9,54.8,32.091820705536946,19.3,2018,4,Q4 2018,-1.0999999999999979,-0.1999999999999993
Western Cape,2019-01-01,4619.102743980932,3129.6834548122815,2519.6174000834185,610.0660547288614,1489.4192891686282,67.8,54.5,32.2447750509406,19.5,2019,1,Q1 2019,0.1999999999999993,-0.1999999999999993
Western Cape,2019-04-01,4641.680219090694,3139.2000851854923,2497.452548381699,641.7475368038058,1502.4801339051992,67.6,53.8,32.36931591548325,20.4,2019,2,Q2 2019,0.8999999999999986,-0.3000000000000007
Western Cape,2019-07-01,4664.218739767526,3177.1522107830833,2493.8242494194405,683.3279613636483,1487.0665289844485,68.1,53.5,31.882435450690238,21.5,2019,3,Q3 2019,1.1000000000000014,1.1000000000000014
Western Cape,2019-10-01,4686.223947538202,3182.4910812445537,2517.563884408215,664.9271968363283,1503.7328662936545,67.9,53.7,32.08836972211265,20.9,2019,4,Q4 2019,-0.6000000000000014,1.5999999999999979
Western Cape,2020-01-01,4708.384407114243,3163.076023509365,2500.687631563483,662.3883919458765,1545.3083836048638,67.2,53.1,32.82035301259722,20.9,2020,1,Q1 2020,0.0,1.3999999999999986
Western Cape,2020-04-01,4730.578999999986,2613.0752061718385,2179.3997790400576,433.67542713177784,2117.50379382817,55.2,46.1,44.762042739957984,16.6,2020,2,Q2 2020,-4.299999999999997,-3.799999999999997
Western Cape,2020-07-01,4752.649216321648,2827.968715845294,2216.386711524649,611.5820043206423,1924.680500476358,59.5,46.6,40.497003100241166,21.6,2020,3,Q3 2020,5.0,0.10000000000000142
